**ACTUATORS**
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID_CEILING,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID_CEILING,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_MID INTERNAL MASS,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_MID INTERNAL MASS,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_WEST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_FLOOR,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_CEILING,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP_ZN_5_CEILING,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CORE_TOP INTERNAL MASS,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CORE_TOP INTERNAL MASS,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_WEST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_BOT_PLENUM_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_2,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_2,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_3,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_3,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_4,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_4,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_5,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_FLOOR_5,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_2,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_2,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_3,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_3,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_4,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_4,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_5,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FIRSTFLOOR_PLENUM_CEILING_5,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_EAST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_EAST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_NORTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_NORTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_SOUTH,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_WEST,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,PERIMETER_MID_PLENUM_WALL_WEST,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_2,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_2,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_3,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_3,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_4,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_4,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_5,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_FLOOR_5,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_2,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_2,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_3,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_3,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_4,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_4,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_5,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,MIDFLOOR_PLENUM_CEILING_5,[W/m2-K]
